Frame,Frame Processing Time (s),DeepFace Analysis Time (s)
792,0.004499197006225586,0.4449319839477539
793,0.004413127899169922,0.4449319839477539
794,0.003400564193725586,0.4449319839477539
795,0.005858659744262695,0.4449319839477539
796,0.004130363464355469,0.4449319839477539
797,0.0026693344116210938,0.4449319839477539
798,0.0032224655151367188,0.4449319839477539
799,0.0028908252716064453,0.4449319839477539
800,0.0033800601959228516,0.4449319839477539
801,0.00260162353515625,0.4449319839477539
802,0.002637624740600586,0.4449319839477539
803,0.00803828239440918,0.4449319839477539
804,0.00489354133605957,0.4449319839477539
805,0.0045185089111328125,0.4449319839477539
806,0.008491992950439453,0.4449319839477539
807,0.0036361217498779297,0.4449319839477539
808,0.0152130126953125,0.4449319839477539
809,0.012276172637939453,0.4449319839477539
810,0.0066339969635009766,0.6310372352600098
811,0.0029685497283935547,0.6310372352600098
812,0.0031402111053466797,0.6310372352600098
813,0.002420186996459961,0.6310372352600098
814,0.003504514694213867,0.6310372352600098
815,0.003328561782836914,0.6310372352600098
816,0.003505706787109375,0.6310372352600098
817,0.003076791763305664,0.6310372352600098
818,0.0025293827056884766,0.6310372352600098
819,0.0024352073669433594,0.6310372352600098
820,0.003837108612060547,0.6310372352600098
821,0.0054779052734375,0.6310372352600098
822,0.005598783493041992,0.6310372352600098
823,0.0049135684967041016,0.6310372352600098
824,0.00892949104309082,0.6310372352600098
825,0.0068624019622802734,0.6310372352600098
826,0.02149796485900879,0.6310372352600098
827,0.01106405258178711,0.6310372352600098
828,0.005618572235107422,0.6310372352600098
829,0.003938436508178711,0.6310372352600098
830,0.004030466079711914,0.6310372352600098
831,0.0037703514099121094,0.6310372352600098
832,0.0027685165405273438,0.6310372352600098
833,0.0028047561645507812,0.6310372352600098
834,0.002408742904663086,0.6310372352600098
835,0.0038194656372070312,0.6310372352600098
836,0.003945827484130859,0.6310372352600098
837,0.0072782039642333984,0.6310372352600098
838,0.00805974006652832,0.6310372352600098
839,0.009158134460449219,0.6310372352600098
840,0.018351316452026367,0.6310372352600098
841,0.006625175476074219,0.6310372352600098
842,0.008075475692749023,0.6310372352600098
843,0.002982616424560547,0.6310372352600098
844,0.003587961196899414,0.6310372352600098
845,0.003983020782470703,0.6310372352600098
846,0.004891395568847656,0.6310372352600098
847,0.004029035568237305,0.6310372352600098
848,0.002706766128540039,0.6310372352600098
849,0.0026373863220214844,0.6310372352600098
850,0.0037114620208740234,0.6310372352600098
851,0.002722501754760742,0.6310372352600098
852,0.004326820373535156,0.6310372352600098
853,0.006502628326416016,0.6310372352600098
854,0.007821798324584961,0.6310372352600098
855,0.0030548572540283203,0.6310372352600098
856,0.003331422805786133,0.6310372352600098
857,0.0028793811798095703,0.6310372352600098
858,0.0030531883239746094,0.6310372352600098
859,0.0025932788848876953,0.6310372352600098
860,0.0029311180114746094,0.6310372352600098
861,0.0048465728759765625,0.6310372352600098
862,0.006096839904785156,0.6310372352600098
863,0.005805492401123047,0.6310372352600098
864,0.004235267639160156,0.6310372352600098
865,0.00903177261352539,0.6310372352600098
866,0.00924992561340332,0.6310372352600098
867,0.009763717651367188,0.6310372352600098
868,0.0036025047302246094,0.5012362003326416
869,0.002592325210571289,0.5012362003326416
870,0.005738973617553711,0.5012362003326416
871,0.003940105438232422,0.5012362003326416
872,0.0028121471405029297,0.5012362003326416
873,0.005188941955566406,0.5012362003326416
874,0.0032150745391845703,0.5012362003326416
875,0.002818584442138672,0.5012362003326416
876,0.003612518310546875,0.5012362003326416
877,0.004029273986816406,0.5012362003326416
878,0.006448268890380859,0.5012362003326416
879,0.0038907527923583984,0.5012362003326416
880,0.007325410842895508,0.5012362003326416
881,0.008211851119995117,0.5012362003326416
882,0.0052411556243896484,0.5012362003326416
883,0.03191852569580078,0.5012362003326416
884,0.009125709533691406,0.5012362003326416
885,0.004522562026977539,0.5012362003326416
886,0.002698659896850586,0.5012362003326416
887,0.002905130386352539,0.5012362003326416
888,0.002837657928466797,0.5012362003326416
889,0.0026078224182128906,0.5012362003326416
890,0.002863168716430664,0.5012362003326416
891,0.00283050537109375,0.5012362003326416
892,0.002550840377807617,0.5012362003326416
893,0.005993843078613281,0.5012362003326416
894,0.005517482757568359,0.5012362003326416
895,0.00840902328491211,0.5012362003326416
896,0.009597301483154297,0.5012362003326416
897,0.005285024642944336,0.5012362003326416
898,0.03174543380737305,0.5012362003326416
899,0.008770942687988281,0.5012362003326416
900,0.023943185806274414,0.40349674224853516
901,0.0036554336547851562,0.40349674224853516
902,0.007418632507324219,0.40349674224853516
903,0.0076904296875,0.40349674224853516
904,0.003659963607788086,0.40349674224853516
905,0.006124019622802734,0.40349674224853516
906,0.003996372222900391,0.40349674224853516
907,0.004442453384399414,0.40349674224853516
908,0.005749702453613281,0.40349674224853516
909,0.008330345153808594,0.40349674224853516
910,0.005869388580322266,0.40349674224853516
911,0.007796287536621094,0.40349674224853516
912,0.008829593658447266,0.40349674224853516
913,0.005261898040771484,0.40349674224853516
914,0.03943181037902832,0.40349674224853516
915,0.010879039764404297,0.40349674224853516
916,0.0050449371337890625,0.40349674224853516
917,0.004643678665161133,0.40349674224853516
918,0.008074283599853516,0.40349674224853516
919,0.006456136703491211,0.40349674224853516
920,0.004416704177856445,0.40349674224853516
921,0.0033521652221679688,0.40349674224853516
922,0.004439353942871094,0.40349674224853516
923,0.007550477981567383,0.40349674224853516
924,0.010996580123901367,0.40349674224853516
925,0.011494636535644531,0.40349674224853516
926,0.012473344802856445,0.40349674224853516
927,0.010794401168823242,0.40349674224853516
928,0.03610038757324219,0.40349674224853516
929,0.012318849563598633,0.40349674224853516
930,0.009230852127075195,0.40349674224853516
931,0.0052831172943115234,0.40349674224853516
932,0.0056629180908203125,0.40349674224853516
933,0.005763053894042969,0.40349674224853516
934,0.0047037601470947266,0.40349674224853516
935,0.004959821701049805,0.40349674224853516
936,0.0052449703216552734,0.40349674224853516
937,0.0048291683197021484,0.40349674224853516
938,0.004932880401611328,0.40349674224853516
939,0.0037741661071777344,0.40349674224853516
940,0.00535273551940918,0.40349674224853516
941,0.005126237869262695,0.40349674224853516
942,0.0053005218505859375,0.40349674224853516
943,0.004259586334228516,0.40349674224853516
944,0.005307197570800781,0.40349674224853516
945,0.0036613941192626953,0.40349674224853516
946,0.003420114517211914,0.40349674224853516
947,0.005137920379638672,0.40349674224853516
948,0.010182380676269531,0.40349674224853516
949,0.00826406478881836,0.40349674224853516
950,0.007909536361694336,0.40349674224853516
951,0.007491111755371094,0.40349674224853516
952,0.010399341583251953,0.40349674224853516
953,0.02475142478942871,0.40349674224853516
954,0.00971841812133789,0.6419343948364258
955,0.0030641555786132812,0.6419343948364258
956,0.007854461669921875,0.6419343948364258
957,0.00605463981628418,0.6419343948364258
958,0.005576372146606445,0.6419343948364258
959,0.006575345993041992,0.6419343948364258
960,0.006793022155761719,0.6419343948364258
961,0.004821300506591797,0.6419343948364258
962,0.008589029312133789,0.6419343948364258
963,0.011503934860229492,0.6419343948364258
964,0.00921773910522461,0.6419343948364258
965,0.012648344039916992,0.6419343948364258
966,0.014922857284545898,0.6419343948364258
967,0.01487874984741211,0.6419343948364258
968,0.007239103317260742,0.6419343948364258
969,0.009138822555541992,0.6419343948364258
970,0.0066182613372802734,0.6419343948364258
971,0.006399393081665039,0.6419343948364258
972,0.004867076873779297,0.6419343948364258
973,0.004391670227050781,0.6419343948364258
974,0.005880832672119141,0.6419343948364258
975,0.011141061782836914,0.6419343948364258
976,0.012028932571411133,0.6419343948364258
977,0.006387948989868164,0.6419343948364258
978,0.011516809463500977,0.6419343948364258
979,0.019930601119995117,0.6419343948364258
980,0.014440774917602539,0.6419343948364258
981,0.0036280155181884766,0.6419343948364258
982,0.005602121353149414,0.6419343948364258
983,0.006414651870727539,0.6419343948364258
984,0.002659320831298828,0.6419343948364258
985,0.003382444381713867,0.6419343948364258
986,0.0029129981994628906,0.6419343948364258
987,0.0026543140411376953,0.6419343948364258
988,0.0031795501708984375,0.6419343948364258
989,0.002763986587524414,0.6419343948364258
990,0.005902767181396484,0.6419343948364258
991,0.0026369094848632812,0.6419343948364258
992,0.0030367374420166016,0.6419343948364258
993,0.0028274059295654297,0.6419343948364258
994,0.002676725387573242,0.6419343948364258
995,0.002625703811645508,0.6419343948364258
996,0.00635981559753418,0.6419343948364258
997,0.00566411018371582,0.6419343948364258
998,0.009209871292114258,0.6419343948364258
999,0.004053354263305664,0.6419343948364258
1000,0.009169578552246094,0.6419343948364258
1001,0.006392478942871094,0.6419343948364258
1002,0.026883840560913086,0.6419343948364258
1003,0.008028268814086914,0.6419343948364258
1004,0.0039119720458984375,0.5487349033355713
1005,0.004055500030517578,0.5487349033355713
1006,0.004137516021728516,0.5487349033355713
1007,0.004693508148193359,0.5487349033355713
1008,0.002802133560180664,0.5487349033355713
1009,0.003252744674682617,0.5487349033355713
1010,0.0030889511108398438,0.5487349033355713
1011,0.003032207489013672,0.5487349033355713
1012,0.0025281906127929688,0.5487349033355713
1013,0.0027115345001220703,0.5487349033355713
1014,0.0054399967193603516,0.5487349033355713
1015,0.004882335662841797,0.5487349033355713
1016,0.006944417953491211,0.5487349033355713
1017,0.005718231201171875,0.5487349033355713
1018,0.011002779006958008,0.5487349033355713
1019,0.006136417388916016,0.5487349033355713
1020,0.012819528579711914,0.3948643207550049
1021,0.004040956497192383,0.3948643207550049
1022,0.005034208297729492,0.3948643207550049
1023,0.004863262176513672,0.3948643207550049
1024,0.004069328308105469,0.3948643207550049
1025,0.004087686538696289,0.3948643207550049
1026,0.0069446563720703125,0.3948643207550049
1027,0.005041360855102539,0.3948643207550049
1028,0.008240938186645508,0.3948643207550049
1029,0.006173610687255859,0.3948643207550049
1030,0.004908323287963867,0.3948643207550049
1031,0.007171630859375,0.3948643207550049
1032,0.005242109298706055,0.3948643207550049
1033,0.0036063194274902344,0.3948643207550049
1034,0.006131172180175781,0.3948643207550049
1035,0.004791259765625,0.3948643207550049
1036,0.009204864501953125,0.3948643207550049
1037,0.010037660598754883,0.3948643207550049
1038,0.006646871566772461,0.3948643207550049
1039,0.010077476501464844,0.3948643207550049
1040,0.009949684143066406,0.3948643207550049
1041,0.043975830078125,0.3948643207550049
1042,0.0077092647552490234,0.5265336036682129
1043,0.007169485092163086,0.5265336036682129
1044,0.0071141719818115234,0.5265336036682129
1045,0.005634307861328125,0.5265336036682129
1046,0.004694700241088867,0.5265336036682129
1047,0.003255128860473633,0.5265336036682129
1048,0.004450559616088867,0.5265336036682129
1049,0.0026390552520751953,0.5265336036682129
1050,0.00632476806640625,0.5265336036682129
1051,0.0026373863220214844,0.5265336036682129
1052,0.0032465457916259766,0.5265336036682129
1053,0.0038933753967285156,0.5265336036682129
1054,0.006485700607299805,0.5265336036682129
1055,0.010767698287963867,0.5265336036682129
1056,0.0076677799224853516,0.5265336036682129
1057,0.020276308059692383,0.5265336036682129
1058,0.019964218139648438,0.5265336036682129
1059,0.024697303771972656,0.5265336036682129
1060,0.04086041450500488,0.5265336036682129
1061,0.01792311668395996,0.5265336036682129
1062,0.009641408920288086,0.5265336036682129
1063,0.009981870651245117,0.5265336036682129
1064,0.006722211837768555,0.5265336036682129
1065,0.004573822021484375,0.5265336036682129
1066,0.005420684814453125,0.5265336036682129
1067,0.003204345703125,0.5265336036682129
1068,0.0035300254821777344,0.5265336036682129
1069,0.0024514198303222656,0.5265336036682129
1070,0.0024678707122802734,0.5265336036682129
1071,0.0028467178344726562,0.5265336036682129
1072,0.0025031566619873047,0.5265336036682129
1073,0.002565145492553711,0.5265336036682129
1074,0.004162311553955078,0.5265336036682129
1075,0.0035552978515625,0.5265336036682129
1076,0.005192756652832031,0.5265336036682129
1077,0.021880626678466797,0.5265336036682129
1078,0.0069658756256103516,0.5265336036682129
1079,0.01310873031616211,0.5265336036682129
1080,0.033516883850097656,0.5265336036682129
1081,0.010128259658813477,0.5265336036682129
1082,0.00406193733215332,0.5265336036682129
1083,0.009948968887329102,0.5265336036682129
1084,0.0044460296630859375,0.5265336036682129
1085,0.0065762996673583984,0.5265336036682129
1086,0.008938789367675781,0.5265336036682129
1087,0.007139921188354492,0.5265336036682129
1088,0.009189844131469727,0.5265336036682129
1089,0.006368875503540039,0.5265336036682129
1090,0.01464390754699707,0.5265336036682129
1091,0.00438237190246582,0.5265336036682129
1092,0.004382133483886719,0.5265336036682129
1093,0.010504961013793945,0.5265336036682129
1094,0.006808042526245117,0.5265336036682129
1095,0.005047798156738281,0.5265336036682129
1096,0.008708953857421875,0.5265336036682129
1097,0.006094932556152344,0.5265336036682129
1098,0.010574579238891602,0.5265336036682129
1099,0.014355182647705078,0.5265336036682129
1100,0.0101318359375,0.5265336036682129
1101,0.017662763595581055,0.5265336036682129
1102,0.007527828216552734,0.5265336036682129
1103,0.004736423492431641,0.5265336036682129
1104,0.004660844802856445,0.5265336036682129
1105,0.004250764846801758,0.5265336036682129
1106,0.0043714046478271484,0.5265336036682129
1107,0.004433631896972656,0.5265336036682129
1108,0.003629922866821289,0.5265336036682129
1109,0.004637002944946289,0.5265336036682129
1110,0.012035846710205078,0.5265336036682129
1111,0.0072116851806640625,0.5265336036682129
1112,0.010059356689453125,0.5265336036682129
1113,0.009841680526733398,0.5265336036682129
1114,0.008085966110229492,0.5265336036682129
1115,0.015683889389038086,0.5265336036682129
1116,0.010789632797241211,0.5265336036682129
1117,0.008622884750366211,0.5265336036682129
1118,0.010527372360229492,0.5265336036682129
1119,0.011680364608764648,0.5265336036682129
1120,0.00651240348815918,0.5265336036682129
1121,0.006409883499145508,0.5265336036682129
1122,0.0072176456451416016,0.5265336036682129
1123,0.014584064483642578,0.5265336036682129
1124,0.004790544509887695,0.5265336036682129
1125,0.011033773422241211,0.5265336036682129
1126,0.010881423950195312,0.5265336036682129
1127,0.012252569198608398,0.5265336036682129
1128,0.0044782161712646484,0.5265336036682129
1129,0.008161067962646484,0.5265336036682129
1130,0.006443023681640625,0.5265336036682129
1131,0.007437467575073242,0.5265336036682129
1132,0.010879755020141602,0.5265336036682129
1133,0.0297701358795166,0.5265336036682129
1134,0.0043261051177978516,1.1264278888702393
1135,0.002538442611694336,1.1264278888702393
1136,0.005458831787109375,1.1264278888702393
1137,0.0034112930297851562,1.1264278888702393
1138,0.0065271854400634766,1.1264278888702393
1139,0.008211612701416016,1.1264278888702393
1140,0.006561756134033203,1.1264278888702393
1141,0.0038292407989501953,1.1264278888702393
1142,0.003999948501586914,1.1264278888702393
1143,0.004848480224609375,1.1264278888702393
1144,0.01313161849975586,1.1264278888702393
1145,0.011996269226074219,1.1264278888702393
1146,0.012264013290405273,1.1264278888702393
1147,0.009997844696044922,1.1264278888702393
1148,0.007992744445800781,1.1264278888702393
1149,0.01065969467163086,1.1264278888702393
1150,0.04763936996459961,1.1264278888702393
1151,0.011689424514770508,1.1264278888702393
1152,0.007243633270263672,1.1264278888702393
1153,0.008582115173339844,1.1264278888702393
1154,0.007408618927001953,1.1264278888702393
1155,0.003943920135498047,1.1264278888702393
1156,0.0053026676177978516,1.1264278888702393
1157,0.003537416458129883,1.1264278888702393
1158,0.002522706985473633,1.1264278888702393
1159,0.0028100013732910156,1.1264278888702393
1160,0.00395965576171875,1.1264278888702393
1161,0.01242685317993164,1.1264278888702393
1162,0.006639957427978516,1.1264278888702393
1163,0.008343935012817383,1.1264278888702393
1164,0.0053026676177978516,1.1264278888702393
1165,0.0053501129150390625,1.1264278888702393
1166,0.004863739013671875,1.1264278888702393
1167,0.030492067337036133,1.1264278888702393
1168,0.011587381362915039,1.1264278888702393
1169,0.017639875411987305,1.1264278888702393
