Frame,Frame Processing Time (s),DeepFace Analysis Time (s)
1034,0.0205380916595459,0
1035,0.004069328308105469,0
1036,0.012392044067382812,0
1037,0.012971639633178711,0
1038,0.012465238571166992,0
1039,0.020641803741455078,0
1040,0.02191162109375,0
1041,0.003968954086303711,0
1042,0.011554241180419922,0
1043,0.009509801864624023,0
1044,0.0022890567779541016,0
1045,0.0025284290313720703,0
1046,0.0021538734436035156,0
1047,0.0023207664489746094,0
1048,0.002401113510131836,0
1049,0.002732992172241211,0
1050,0.002465963363647461,0
1051,0.0023131370544433594,0
1052,0.002275705337524414,0
1053,0.0023603439331054688,0
1054,0.0024423599243164062,0
1055,0.0024688243865966797,0
1056,0.0024030208587646484,0
1057,0.0023956298828125,0
1058,0.0026705265045166016,0
1059,0.0025551319122314453,0
1060,0.00522613525390625,0
1061,0.007025480270385742,0
1062,0.00821065902709961,0
1063,0.0051844120025634766,0
1064,0.0037009716033935547,0
1065,0.003077983856201172,0
1066,0.004020214080810547,0
1067,0.0059473514556884766,0
1068,0.009686470031738281,0
1069,0.02440619468688965,0
1070,0.006567239761352539,0
1071,0.002255678176879883,0
1072,0.004254341125488281,0
1073,0.002143383026123047,0
1074,0.004477024078369141,0
1075,0.0033245086669921875,0
1076,0.0025157928466796875,0
1077,0.0038750171661376953,0
1078,0.004521369934082031,0
1079,0.003810405731201172,0
1080,0.0030930042266845703,0
1081,0.0032596588134765625,0
1082,0.004018068313598633,0
1083,0.002310514450073242,0
1084,0.0030972957611083984,0
1085,0.003642559051513672,0
1086,0.006859779357910156,0
1087,0.002338886260986328,0
1088,0.0029120445251464844,0
1089,0.002525806427001953,0
1090,0.0022478103637695312,0
1091,0.0020864009857177734,0
1092,0.0022706985473632812,0
1093,0.0027039051055908203,0
1094,0.002236604690551758,0
1095,0.0022470951080322266,0
1096,0.002228975296020508,0
